,imagename,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
8071,0337b_num3.png,2,1,1,1,2,2,1,1,1,2,1,3,1,1,1
8072,1213c_num1.png,1,1,3,2,2,1,1,1,1,2,2,1,1,1,1
8073,1536b_num1.png,1,2,3,3,2,2,2,1,1,2,2,3,2,2,2
8074,0546a_num4.png,2,3,1,1,2,2,1,1,1,2,1,3,4,1,1
8075,1323b_num3.png,2,3,1,1,2,2,3,1,1,1,2,3,1,1,1
8076,0266b_num1.png,1,2,3,3,2,2,1,1,1,2,2,3,2,2,2
8077,0609c_num2.png,1,2,3,2,2,2,2,1,1,2,2,3,2,2,2
8078,0893a_num2.png,2,2,2,2,2,2,1,1,2,2,2,2,4,2,2
8079,0449a_num4.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
8080,1061b_num1.png,2,2,3,3,2,2,1,2,1,4,2,2,4,2,2
8081,0070b_num2.png,2,2,1,2,2,2,4,1,1,3,2,3,1,2,2
8082,0920c_num1.png,2,2,2,3,2,1,4,1,1,1,2,2,4,1,1
8083,0155c_num3.png,1,2,3,3,2,1,1,1,1,2,2,3,2,2,2
8084,0698b_num4.png,1,2,2,2,2,1,4,1,1,1,2,2,1,1,1
8085,0650a_num3.png,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1
8086,1319a_num3.png,2,3,2,2,2,2,2,1,1,3,2,3,2,2,2
8087,0597c_num2.png,2,2,1,1,2,2,3,1,1,2,2,2,4,2,2
8088,1024a_num2.png,2,3,2,2,2,2,1,1,1,2,2,3,2,1,2
8089,1073c_num5.png,1,2,3,2,2,1,1,1,1,4,2,2,1,2,2
8090,0909b_num7.png,2,3,2,1,2,2,2,1,1,2,2,3,3,2,2
8091,0304a_num4.png,1,1,3,2,2,2,2,2,2,1,2,2,2,1,2
8092,1276b_num3.png,2,2,1,2,2,1,4,1,1,2,2,2,1,2,2
8093,0155c_num4.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
8094,0484a_num2.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
8095,0327b_num1.png,2,2,2,2,2,2,4,2,1,1,1,3,2,1,2
8096,0939a_num2.png,1,2,3,2,2,1,4,2,1,2,2,2,1,1,2
8097,0522c_num5.png,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
8098,1039b_num3.png,2,3,1,1,2,2,3,1,1,2,2,3,2,2,2
8099,1386c_num1.png,2,1,1,1,2,2,2,1,1,4,1,3,1,1,2
8100,1092a_num3.png,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2
8101,1202b_num2.png,1,2,2,2,2,1,2,1,1,4,2,2,2,2,2
8102,1435a_num2.png,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2
8103,0780a_num1.png,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2
8104,0156a_num3.png,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2
8105,1364b_num1.png,2,2,3,3,2,2,1,2,2,2,2,3,2,1,2
8106,1143a_num3.png,2,2,3,2,2,2,1,1,1,4,2,2,1,1,2
8107,0216b_num3.png,2,1,3,2,2,1,1,1,1,4,2,2,2,2,2
8108,1170c_num3.png,1,1,3,3,2,1,2,1,1,4,2,2,1,1,2
8109,0752b_num4.png,1,1,3,3,2,1,1,2,1,4,2,2,2,2,2
8110,0487a_num2.png,2,2,1,2,2,2,2,1,2,2,2,2,4,2,2
8111,0176b_num1.png,2,2,2,1,2,2,2,1,1,1,1,2,2,1,1
8112,1263c_num1.png,1,2,2,1,2,2,1,1,1,2,1,3,4,1,2
8113,0934b_num3.png,1,2,3,3,2,2,1,1,1,2,2,3,2,1,2
8114,1073b_num2.png,1,2,2,2,2,1,1,1,1,4,2,2,1,1,2
8115,0843a_num2.png,1,2,3,3,2,1,2,1,1,2,2,2,2,2,2
8116,0835b_num1.png,1,2,1,1,2,1,1,1,1,4,2,3,4,2,2
8117,0815b_num2.png,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
8118,0675b_num1.png,2,1,3,3,2,1,1,2,1,2,2,2,1,1,2
8119,1248b_num1.png,2,2,1,1,2,2,2,2,1,2,2,3,4,1,2
8120,0737a_num1.png,1,1,2,1,2,2,1,1,1,4,2,3,2,1,2
8121,1166c_num6.png,1,3,3,3,2,1,4,1,1,4,2,2,1,1,2
8122,0883b_num3.png,1,2,2,2,2,2,1,2,1,4,2,2,2,2,2
8123,0520a_num2.png,2,2,2,2,2,2,1,1,1,2,2,3,4,1,2
8124,0166c_num2.png,2,2,2,2,2,2,2,1,1,2,1,2,2,1,1
8125,0240a_num1.png,2,1,2,3,2,1,1,1,1,4,2,2,1,2,2
8126,0646aa_num1.png,2,3,2,2,2,2,1,1,1,2,2,3,2,1,1
8127,1174a_num2.png,1,3,2,1,2,2,2,1,1,2,2,2,2,1,1
8128,0280b_num5.png,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2
8129,1222b_num1.png,2,3,2,2,2,2,1,1,1,2,1,3,4,1,1
8130,1113b_num2.png,1,2,3,3,2,1,1,1,1,2,2,2,2,2,2
8131,1356a_num3.png,2,1,2,2,2,2,3,1,1,2,2,3,2,2,2
8132,1012b_num1.png,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2
8133,1252b_num4.png,1,2,2,1,2,2,2,1,1,2,1,3,2,1,2
8134,0138a_num3.png,2,1,2,2,2,1,4,1,1,2,2,3,2,2,2
8135,1190b_num4.png,2,2,2,2,2,1,1,2,1,2,2,2,4,2,2
8136,0332c_num3.png,2,3,1,1,2,2,1,1,1,2,1,3,2,1,1
8137,0991b_num1.png,2,3,1,2,2,1,1,2,1,4,2,2,1,2,2
8138,0703c_num1.png,2,1,2,2,1,2,1,1,1,1,1,3,2,1,1
8139,0930c_num1.png,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2
8140,0234b_num4.png,2,3,2,1,2,2,2,1,1,4,2,2,4,1,2
8141,0346a_num4.png,2,1,2,2,2,1,1,1,1,1,2,2,3,1,2
8142,1008b_num3.png,2,2,2,2,2,1,1,1,1,2,2,3,2,1,1
8143,0165c_num1.png,1,1,3,3,2,2,1,2,1,2,2,2,2,1,2
8144,1058c_num3.png,2,1,3,3,2,2,1,1,1,2,2,3,2,1,2
8145,0534c_num2.png,2,1,2,2,2,1,2,2,1,4,2,2,1,1,2
8146,0537c_num3.png,1,2,3,2,2,2,2,1,1,3,2,3,3,1,2
8147,1243aa_num1.png,2,2,2,2,2,2,1,1,1,2,1,3,2,1,1
8148,1174a_num1.png,1,2,2,2,2,2,2,2,1,4,1,3,1,1,2
8149,0066a_num2.png,2,3,2,2,2,2,1,1,1,1,2,2,1,1,2
8150,1117a_num2.png,2,2,2,2,2,2,4,1,1,2,2,2,2,2,2
8151,0357b_num2.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,2
8152,1385b_num4.png,2,2,1,1,2,2,4,1,1,2,1,3,1,1,1
8153,0335b_num2.png,2,3,1,1,2,2,2,1,1,2,1,2,4,1,1
8154,1546a_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,3,1,2
8155,1198c_num1.png,2,3,1,1,2,2,2,1,1,2,1,3,2,1,1
8156,0818c_num3.png,1,1,3,3,2,2,2,1,1,2,2,3,2,2,2
8157,1372c_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
8158,0778c_num3.png,2,2,2,2,2,1,1,1,1,4,2,2,2,2,2
8159,0565b_num2.png,2,2,2,2,2,2,3,1,1,2,1,2,4,1,2
8160,1324c_num1.png,2,3,2,2,2,2,2,1,1,4,2,3,2,1,2
8161,1109a_num2.png,1,2,3,3,2,1,4,2,1,1,2,2,2,1,1
8162,0825b_num1.png,2,3,2,2,2,1,1,1,1,4,2,2,1,1,2
8163,0242b_num4.png,1,1,2,2,2,1,2,1,1,1,2,3,2,1,2
8164,1205a_num1.png,1,2,2,2,2,2,2,1,1,3,1,1,1,1,1
8165,0279b_num1.png,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1
8166,0078b_num3.png,2,2,2,1,2,2,3,1,1,3,2,3,3,1,2
8167,0942b_num2.png,2,2,2,1,2,2,2,2,1,4,2,3,2,1,2
8168,0786c_num3.png,1,1,3,3,2,1,1,1,1,4,2,2,1,2,2
8169,1558a_num1.png,2,1,2,2,2,2,4,1,1,2,1,2,2,1,1
8170,1474c_num3.png,2,1,1,1,2,1,3,1,1,2,1,2,2,1,1
8171,0513c_num3.png,1,1,2,2,2,1,1,1,1,4,2,2,2,2,2
8172,0126b_num1.png,2,1,1,2,2,1,4,1,1,1,2,1,4,1,1
8173,0966c_num2.png,2,3,2,2,2,2,2,1,1,2,1,2,2,1,2
8174,1271a_num4.png,1,3,2,3,2,1,2,1,1,4,2,2,4,2,1
8175,1008a_num5.png,1,2,2,1,2,1,1,1,1,2,2,2,3,1,2
8176,0502c_num6.png,1,2,3,3,2,2,1,1,1,4,2,3,1,2,2
8177,0998a_num1.png,2,2,2,2,2,1,4,1,1,4,2,2,2,2,2
8178,0331a_num2.png,2,3,2,2,2,2,2,1,1,2,1,3,2,1,1
8179,0847b_num3.png,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2
8180,0392c_num2.png,2,2,2,1,2,2,2,2,1,2,2,3,4,2,1
8181,0765b_num1.png,2,1,3,3,2,2,1,1,1,2,2,3,2,2,2
8182,1123c_num4.png,2,2,2,2,2,2,1,1,1,2,2,3,3,2,2
8183,0434c_num6.png,2,2,1,1,2,2,2,1,1,2,1,2,2,1,1
8184,0490b_num1.png,2,2,2,3,2,2,1,1,1,4,1,2,1,2,1
8185,0073a_num2.png,2,1,2,1,2,1,2,1,1,1,1,3,3,1,1
8186,1080b_num1.png,2,1,2,2,2,1,4,1,1,1,2,2,4,2,2
8187,1190c_num2.png,2,2,2,2,2,2,4,1,1,2,2,3,2,2,2
8188,0968b_num1.png,2,1,2,1,2,2,3,2,1,2,1,2,2,1,1
8189,0854b_num1.png,2,1,1,1,2,2,3,1,1,2,1,2,2,1,1
8190,0776a_num5.png,1,2,3,3,2,1,4,1,1,4,2,2,1,2,2
8191,0829b_num1.png,1,2,3,3,2,1,1,2,1,4,2,2,1,2,2
8192,1376c_num4.png,2,2,2,2,2,2,2,1,1,3,1,3,2,1,1
8193,0597c_num1.png,2,2,1,1,2,2,2,1,1,2,1,3,4,1,1
8194,0169a_num2.png,1,2,2,2,2,2,2,2,1,2,2,3,2,1,2
8195,0957b_num3.png,1,3,2,2,2,1,1,1,1,2,2,2,1,1,2
8196,0703a_num3.png,2,2,2,1,2,2,4,1,1,1,1,2,2,1,1
8197,0310b_num4.png,2,2,3,3,2,1,4,2,1,2,2,2,2,1,1
8198,0385a_num1.png,2,3,1,2,2,2,2,1,1,3,2,3,4,1,2
8199,0380b_num1.png,2,2,2,2,2,2,4,1,1,2,2,2,2,2,1
8200,0413a_num1.png,2,3,2,1,2,2,3,1,1,1,2,3,1,1,2
8201,0354b_num4.png,2,3,2,2,2,1,2,1,1,2,2,2,2,2,2
8202,0312a_num4.png,2,3,2,2,2,1,1,1,1,2,2,2,1,2,2
8203,0913c_num2.png,1,3,3,3,2,2,1,2,1,2,2,2,2,1,2
8204,0892a_num3.png,1,3,2,2,2,2,1,2,1,2,2,3,4,1,2
8205,0833a_num2.png,2,3,2,2,2,1,1,1,1,4,2,2,4,2,2
8206,0962a_num3.png,2,2,2,2,2,2,2,1,1,2,1,3,2,1,1
8207,0057a_num2.png,1,1,2,3,2,1,1,1,1,4,2,2,2,1,2
8208,1110c_num4.png,2,3,2,2,2,1,1,1,1,2,2,1,1,1,1
8209,0941b_num6.png,2,3,2,1,2,2,1,1,1,1,1,3,2,1,1
8210,1069c_num4.png,2,3,2,2,2,2,1,1,1,4,2,2,4,2,2
8211,0664b_num5.png,2,3,2,2,2,2,2,1,1,2,2,3,2,1,2
8212,1156c_num2.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
8213,0272a_num1.png,2,3,2,2,2,2,4,1,1,2,1,3,2,2,1
8214,0462a_num5.png,1,1,3,3,2,2,4,1,1,2,2,2,2,2,1
8215,0775aa_num1.png,2,3,3,3,2,2,2,1,1,2,2,2,2,2,2
8216,0891c_num1.png,2,3,2,2,2,2,2,1,1,4,2,3,4,1,1
8217,0973a_num1.png,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2
8218,1111c_num6.png,2,3,2,2,2,1,1,1,1,2,2,2,2,2,2
8219,0236a_num1.png,1,3,2,2,2,2,1,1,1,2,2,2,2,2,2
8220,0284c_num1.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
8221,1230c_num4.png,2,2,1,1,2,2,2,1,1,2,2,2,3,2,2
8222,0148c_num1.png,2,2,2,2,2,1,1,1,1,1,2,3,2,2,2
8223,1042c_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,1
8224,1486a_num1.png,2,3,1,1,2,2,2,1,1,2,2,3,2,1,2
8225,0997c_num1.png,1,2,3,2,2,1,4,2,1,2,2,2,4,2,2
8226,0604b_num1.png,2,2,2,3,2,2,4,1,1,1,1,3,2,1,1
8227,1420c_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
8228,0778c_num1.png,1,2,3,3,2,1,1,1,1,4,2,2,1,2,2
8229,1296a_num4.png,2,1,2,2,2,2,1,1,1,2,2,3,2,2,2
8230,0537b_num2.png,1,2,2,2,2,2,2,1,1,2,2,3,3,2,2
8231,1240a_num1.png,2,2,2,1,2,2,2,1,1,3,2,3,4,1,2
8232,0953a_num3.png,2,2,2,2,2,2,1,1,1,2,1,3,3,1,2
8233,1112c_num6.png,2,1,3,3,2,2,4,1,1,4,2,2,2,2,2
8234,0247c_num1.png,1,2,2,2,2,2,2,2,1,4,2,3,3,2,2
8235,0676c_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
8236,0582b_num3.png,1,3,3,3,2,1,1,1,1,2,2,2,1,2,2
8237,0587a_num4.png,2,2,2,2,2,2,1,1,1,2,1,3,2,2,2
8238,1458a_num1.png,2,2,1,1,2,2,3,1,1,2,2,3,2,2,2
8239,1266b_num3.png,2,2,1,1,2,2,4,2,1,1,1,2,1,1,1
8240,0730a_num4.png,1,2,2,2,2,2,2,1,1,2,2,2,4,2,2
8241,0837a_num1.png,2,1,2,2,2,2,4,1,1,2,2,2,1,2,2
8242,0602b_num2.png,1,2,2,1,2,2,2,1,1,1,1,2,4,1,2
8243,0047a_num1.png,1,3,2,1,2,1,1,1,1,4,2,2,2,2,2
8244,0276b_num4.png,1,2,3,2,2,1,1,1,1,2,2,2,3,2,2
8245,0798c_num6.png,2,2,1,1,2,2,3,1,1,2,2,3,3,2,2
8246,0436a_num2.png,2,2,3,3,2,2,1,1,1,2,2,3,2,2,2
8247,1067c_num2.png,2,2,3,2,2,1,4,1,1,2,2,2,1,2,2
8248,0589c_num3.png,2,1,1,1,2,2,3,1,2,1,2,2,4,1,1
8249,0886a_num3.png,2,2,2,2,2,2,1,1,1,2,2,3,4,1,2
8250,0859a_num1.png,2,1,1,1,2,2,3,1,1,2,2,3,1,1,2
8251,1115aa_num1.png,2,1,3,3,2,1,2,2,1,2,2,2,2,2,2
8252,0830b_num2.png,1,2,3,3,2,2,4,2,1,2,2,2,1,1,2
8253,0004cc_num1.png,2,3,1,1,2,2,1,1,1,1,1,3,2,1,1
8254,0707b_num1.png,2,2,1,1,2,2,3,1,1,1,1,3,2,1,2
8255,0538c_num2.png,1,2,2,1,2,2,3,1,1,4,2,3,2,1,2
8256,1073b_num3.png,1,3,2,2,2,1,1,1,1,4,2,2,1,1,2
8257,0176c_num6.png,2,3,1,2,2,1,1,1,1,4,2,2,2,2,1
8258,0786a_num5.png,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2
8259,0476b_num5.png,2,3,3,3,2,1,1,1,1,4,2,2,2,2,2
8260,1315b_num1.png,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2
8261,0696c_num2.png,2,2,2,2,2,1,2,1,1,2,2,3,2,2,2
8262,1495a_num1.png,2,2,3,3,2,2,1,1,1,2,2,2,2,2,2
8263,1493a_num3.png,2,2,1,1,2,2,1,1,1,3,2,3,2,2,2
8264,1235b_num1.png,1,3,2,2,2,1,2,1,1,4,2,2,2,2,2
8265,0014aa_num1.png,2,3,1,1,2,1,3,2,1,1,1,2,1,1,1
8266,0721b_num5.png,1,2,3,2,2,1,4,2,1,2,1,2,1,1,2
8267,0065a_num1.png,2,3,1,1,2,2,4,1,1,4,2,2,2,2,2
8268,0564c_num1.png,1,1,3,3,2,2,1,1,1,3,2,3,2,2,2
8269,1471a_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
8270,0983aa_num1.png,1,1,2,2,2,2,3,2,1,2,1,3,4,1,2
8271,0465a_num1.png,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2
8272,0706a_num4.png,1,2,3,3,2,2,1,1,1,2,2,2,2,2,1
8273,0836c_num4.png,1,2,3,3,2,1,4,2,1,4,2,2,2,2,2
8274,0453b_num1.png,1,3,1,1,2,2,1,1,1,1,1,3,4,1,1
8275,0463a_num3.png,2,3,1,1,2,2,1,1,1,1,2,3,4,1,1
8276,0866aa_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,3,2,2
8277,0383a_num4.png,1,2,2,2,2,2,1,1,1,4,2,3,2,2,2
8278,0138c_num2.png,1,2,3,3,2,1,1,1,1,2,2,3,2,2,2
8279,0405c_num5.png,2,1,1,1,2,2,1,1,1,3,2,3,4,1,1
8280,0676a_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
8281,0074a_num2.png,2,3,1,1,2,2,1,1,1,2,2,3,4,2,2
8282,0126a_num1.png,1,3,1,1,2,2,4,1,1,1,2,1,4,1,1
8283,1002b_num3.png,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2
8284,1418a_num4.png,1,1,3,3,2,2,1,1,2,4,1,2,2,1,1
8285,0521a_num2.png,1,2,2,1,2,2,2,2,1,2,2,2,3,2,2
8286,0823a_num1.png,2,2,2,2,2,1,2,1,1,2,2,2,4,2,2
8287,0324b_num3.png,2,1,2,2,2,2,4,1,1,2,2,2,4,1,2
8288,0152a_num1.png,1,2,3,3,2,2,1,2,1,4,2,2,2,2,1
8289,0923a_num4.png,2,3,1,1,2,2,1,1,1,1,1,3,1,1,1
8290,1495a_num6.png,2,2,2,2,2,2,3,1,1,4,2,2,1,1,2
8291,0510a_num3.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2
8292,0559a_num1.png,2,1,2,2,2,2,1,1,1,2,2,3,2,1,2
8293,0682b_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,3,1,2
8294,0528b_num3.png,1,3,3,3,2,1,4,2,1,4,2,3,2,1,2
8295,0495c_num2.png,1,2,3,3,2,1,2,2,1,4,2,2,2,1,2
8296,0146c_num3.png,1,1,3,3,2,1,1,1,1,1,2,3,2,1,1
8297,0772b_num1.png,2,1,2,2,2,2,1,1,1,2,2,2,3,2,2
8298,1116a_num2.png,2,2,2,2,2,1,2,1,1,4,2,2,2,2,2
8299,0654a_num1.png,1,1,3,3,2,1,3,1,1,2,2,2,3,1,1
8300,1114b_num1.png,2,2,2,2,2,2,1,1,1,4,2,3,4,1,2
8301,0127b_num3.png,1,2,1,1,2,2,3,1,1,2,2,3,4,1,2
8302,0091a_num4.png,1,2,3,3,2,2,1,2,1,2,2,1,1,1,1
8303,1333a_num1.png,1,3,3,3,2,1,4,2,1,2,2,2,1,2,1
8304,0191b_num4.png,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2
8305,1266a_num3.png,1,3,1,1,2,2,1,1,1,1,1,2,2,1,1
8306,0507c_num3.png,1,2,2,2,2,2,3,1,1,2,2,3,4,1,2
8307,0578b_num3.png,1,2,3,3,2,1,1,1,1,2,2,2,2,1,2
8308,1175c_num3.png,1,2,2,2,2,2,1,1,1,2,2,2,4,2,2
8309,1212c_num1.png,1,2,3,2,2,2,1,1,1,2,1,3,1,1,2
8310,1177b_num4.png,2,3,2,1,2,1,1,1,1,3,1,2,1,1,1
8311,0981a_num3.png,2,1,1,1,2,1,1,1,1,1,1,3,3,1,1
8312,0290a_num5.png,1,3,1,1,2,2,3,1,1,1,1,1,1,1,1
8313,0915c_num4.png,1,1,2,1,2,1,2,2,1,4,2,2,2,1,2
8314,0782a_num3.png,1,1,2,1,2,2,2,2,2,2,1,2,2,1,1
8315,0096a_num1.png,2,1,1,1,2,2,3,1,1,2,1,3,2,1,1
8316,0917b_num1.png,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2
8317,0465a_num4.png,1,2,3,2,2,2,4,1,1,2,2,2,2,2,2
8318,0576a_num1.png,2,3,1,1,2,2,1,1,1,2,1,2,3,1,1
8319,0848a_num2.png,2,3,2,1,2,2,3,1,1,3,2,2,3,1,1
8320,1138b_num2.png,1,1,3,3,2,1,1,2,1,1,1,2,1,1,1
8321,0535b_num2.png,1,2,2,1,2,2,1,1,1,2,1,3,2,1,2
8322,0138b_num3.png,2,3,3,2,2,1,4,2,1,2,2,3,4,2,2
8323,0380c_num2.png,2,2,2,2,2,1,1,1,1,3,2,2,4,2,2
8324,0684a_num2.png,1,1,3,2,2,1,1,2,1,1,2,2,1,1,1
8325,1142a_num2.png,1,3,2,1,2,2,1,1,1,4,1,2,3,1,1
8326,0230b_num1.png,1,3,2,2,2,2,1,2,1,4,2,2,2,2,2
8327,0838c_num3.png,2,3,2,1,2,1,3,1,1,2,2,2,4,2,2
8328,0373c_num2.png,2,3,2,3,2,2,2,1,1,2,2,2,4,2,2
8329,0141c_num1.png,1,2,2,1,2,2,1,1,1,4,2,2,2,2,2
8330,0422c_num3.png,1,2,2,1,2,2,4,1,1,2,2,3,4,2,2
8331,0117c_num1.png,1,2,3,3,2,1,1,2,1,2,1,2,1,2,1
8332,0297b_num5.png,2,3,1,1,2,2,4,1,1,1,1,3,1,1,2
8333,0584a_num1.png,2,2,2,1,2,2,4,1,1,2,2,3,4,2,2
8334,0641a_num2.png,1,2,3,2,2,1,4,1,1,2,2,2,2,2,2
8335,1435a_num5.png,2,3,2,2,2,2,4,1,1,2,1,3,4,1,1
8336,1347a_num1.png,1,2,2,2,2,2,3,1,1,2,1,3,2,1,1
8337,0823a_num2.png,2,2,2,2,2,2,1,1,1,2,2,2,4,2,2
8338,1243a_num3.png,2,2,1,2,2,2,1,1,1,2,2,3,4,2,2
8339,1189c_num4.png,1,2,2,2,2,2,1,1,1,4,2,2,4,2,2
8340,0622b_num5.png,2,3,3,3,2,1,1,1,1,2,2,2,4,2,2
8341,0646c_num2.png,2,3,2,1,2,2,1,2,1,2,1,3,2,1,1
8342,1239a_num3.png,2,3,2,1,2,1,1,1,1,1,1,2,1,1,1
8343,1310a_num2.png,2,3,2,2,2,1,1,1,1,3,2,2,2,1,1
8344,1357b_num1.png,1,2,2,2,2,1,1,2,1,2,2,2,3,2,2
8345,1031c_num1.png,1,2,2,1,2,1,3,1,1,1,1,2,2,1,1
8346,0971b_num3.png,1,2,2,1,2,2,3,1,1,2,1,3,2,1,1
8347,0918c_num4.png,2,3,2,2,2,1,1,1,1,2,2,2,2,2,2
8348,0866a_num1.png,1,2,3,3,2,2,1,1,1,4,2,2,4,2,1
8349,0213a_num3.png,1,3,2,2,2,1,4,2,1,4,2,2,1,1,1
8350,0524a_num1.png,1,3,2,2,2,1,4,1,1,4,2,3,4,2,2
8351,1495a_num3.png,2,2,3,3,2,2,3,2,1,4,1,2,1,2,1
8352,1152b_num5.png,1,3,2,1,2,2,1,2,1,2,2,3,4,1,1
8353,0130cc_num1.png,2,3,2,1,2,1,1,1,1,2,2,3,2,2,2
8354,1556c_num4.png,1,2,3,2,2,2,1,1,1,1,2,3,2,2,2
8355,0371c_num1.png,1,3,2,1,2,2,1,1,1,2,2,1,3,1,1
8356,0690b_num1.png,2,3,1,1,2,2,1,1,2,2,1,2,4,1,2
8357,0508c_num2.png,1,2,3,3,2,2,2,2,1,3,1,2,1,1,1
8358,0121aa_num1.png,2,3,2,1,2,2,2,1,2,2,2,3,4,2,2
8359,1311bb_num1.png,2,3,1,1,2,2,1,1,1,3,1,3,4,1,1
8360,1513b_num2.png,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
8361,1065a_num2.png,1,3,2,2,1,1,1,2,1,1,2,2,2,1,1
8362,1406b_num4.png,2,2,2,1,2,2,1,1,1,2,1,2,3,1,1
8363,1330b_num4.png,1,2,2,1,2,2,1,1,1,4,1,3,2,1,1
8364,0622c_num2.png,1,2,3,3,2,2,1,1,1,3,2,2,1,2,2
8365,0057a_num3.png,1,3,3,3,2,1,1,1,1,1,2,2,2,2,1
8366,0430cc_num2.png,2,3,2,1,2,2,2,1,1,4,1,3,4,1,1
8367,0936a_num2.png,1,3,3,3,2,2,1,1,1,1,1,3,2,1,1
8368,1041c_num1.png,2,3,3,2,2,2,4,1,1,2,2,2,3,2,2
8369,0602c_num1.png,1,2,2,1,2,2,1,1,1,2,1,2,4,1,1
8370,1047a_num1.png,1,2,3,2,2,2,3,1,1,2,2,3,2,1,2
8371,0497b_num4.png,1,2,3,3,2,2,1,1,1,2,2,2,2,2,2
8372,1543b_num3.png,2,3,1,1,2,2,2,1,1,1,1,3,2,1,1
8373,0043c_num5.png,1,1,1,1,2,2,3,1,1,1,1,3,1,1,1
8374,0139c_num1.png,2,3,1,1,1,1,2,2,1,1,1,2,2,1,1
8375,0344cc_num1.png,2,2,2,1,2,2,3,1,1,3,2,3,1,1,2
8376,1512a_num2.png,2,2,3,2,2,2,2,1,1,3,1,3,4,1,2
8377,1038b_num3.png,1,2,2,2,2,2,4,2,1,3,2,3,2,1,1
8378,0483a_num6.png,2,2,3,2,2,2,1,2,2,2,2,3,4,2,2
8379,0964a_num1.png,1,2,3,2,2,2,2,1,1,2,1,2,2,1,1
8380,0137c_num3.png,2,3,2,1,2,2,1,1,1,1,1,3,4,1,1
8381,0738b_num1.png,2,3,2,1,2,2,3,1,1,2,1,3,2,1,1
8382,0016a_num4.png,1,3,2,2,2,1,2,1,1,1,1,2,1,1,1
8383,1189b_num4.png,2,2,2,2,2,1,1,1,1,2,2,2,3,2,2
8384,1157b_num1.png,2,1,3,3,2,1,1,1,1,1,2,2,2,2,2
8385,0454a_num5.png,2,2,3,3,2,2,1,1,1,4,2,3,1,2,2
8386,0603a_num1.png,2,2,2,1,2,2,2,1,1,4,1,2,2,1,1
8387,0867c_num5.png,1,2,3,3,2,2,2,1,1,2,2,2,3,2,2
8388,1143c_num1.png,2,1,2,2,2,2,4,2,1,2,2,2,1,2,2
8389,1194a_num2.png,1,2,3,3,2,2,2,2,1,2,2,2,2,2,2
8390,0881a_num2.png,2,3,2,2,2,2,2,1,1,2,1,3,4,1,2
8391,1197c_num2.png,2,2,2,1,2,1,3,1,1,1,2,3,4,2,2
8392,0258a_num2.png,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2
8393,1206a_num2.png,2,3,2,2,2,1,1,1,1,4,2,2,2,2,2
8394,1257a_num1.png,2,2,2,2,2,2,1,1,1,2,2,3,4,2,2
8395,1408c_num3.png,2,1,3,3,2,2,2,1,1,2,2,2,2,2,2
8396,0812c_num4.png,2,2,2,2,2,2,2,1,2,3,2,3,2,2,2
8397,1050a_num4.png,2,2,3,3,2,1,1,1,1,2,2,2,3,1,1
8398,1123a_num2.png,2,3,2,1,2,2,2,1,1,3,2,3,2,2,2
8399,0461c_num1.png,2,2,2,1,2,2,2,2,2,2,1,3,4,1,2
8400,1444b_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
8401,0213b_num2.png,1,3,3,3,2,1,4,2,1,4,2,2,1,1,2
